date,nifty_close,nifty_log_return,volatility_5d,volatility_20d,volatility_60d,momentum_20d,drawdown_60d,india_vix_change,usd_inr_return,gold_return,connectedness_60d,regime,stress_next_10d,stress_probability,warning_level,driver_1_name,driver_2_name,driver_3_name,driver_4_name,driver_5_name,driver_6_name,driver_7_name,driver_8_name,driver_1_importance,driver_2_importance,driver_3_importance,driver_4_importance,driver_5_importance,driver_6_importance,driver_7_importance,driver_8_importance
2014-07-04,7751.60009765625,0.004758749631257331,0.09849711595224193,0.12485329054132452,0.13897839488598357,0.022180050831885456,0.0,0.019651902973889745,0.002860060356162153,0.0,0.1423650996929267,2,0,0.15177149747497443,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-07,7787.14990234375,0.0045756404744885515,0.07496041323413616,0.1217843215565398,0.1389590044607653,0.01731635918224983,0.0,0.06883259969730293,0.00181174120418226,-0.0029536688442528547,0.14310489935814566,2,0,0.16243109907855044,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-08,7623.2001953125,-0.021278672070007332,0.2002356806019323,0.1449791178132514,0.14480961333454204,-0.004336203366426483,-0.021053878387766067,-0.011849538590645192,0.003851491387738548,-0.00037979491074824345,0.148752692249721,2,0,0.14586284974563996,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-09,7585.0,-0.005023641872147877,0.1695597762951753,0.14542277607832874,0.14545929610538247,-0.005487206005151513,-0.02595942095360304,-0.05161625419010085,-0.00333623735118449,0.005927088775171008,0.14011481645377113,2,0,0.14053222230359577,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-10,7567.75,-0.002276815423185141,0.16888136380716506,0.14504666725173787,0.1453696630742861,-0.010738689838095894,-0.028174608822891134,-0.12204509081086856,0.00016734152355479814,0.011255402473311582,0.13305815603686616,2,0,0.1547041875462039,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-11,7459.60009765625,-0.01439399081080417,0.16197695481738061,0.14530050928771426,0.14820191924129056,-0.010938597861574029,-0.04206286109747481,-0.015654351648079934,0.007195694456777257,-0.0012698522700227421,0.13209476400031375,0,0,0.29067753772672467,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-14,7454.14990234375,-0.000730895389171593,0.13950516596659032,0.14528604564994924,0.1467278551627533,-0.010539507191463238,-0.042762757128866236,-0.010178107168846151,-0.001661435411999368,-0.02296181837836575,0.13626245293720887,0,0,0.2687820068996081,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-15,7526.64990234375,0.00967913154990896,0.13732468938312714,0.141687472984987,0.1448968650612493,-0.013764992109264629,-0.03345254724345237,-0.05077120440543592,-0.0004659811833750416,-0.007195915228277894,0.13277325613513288,0,0,0.2243218655169153,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-16,7624.39990234375,0.012903575337151807,0.17165848066132047,0.14532203848168646,0.14648875591597832,0.008758660173133093,-0.020899815984153025,-0.002708254183317771,0.0018314484372159434,0.0020818498890033954,0.13313995130939021,0,0,0.2857392901590029,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-17,7640.4501953125,0.0021029094659841263,0.1691305223599979,0.14505786758163228,0.1464174759560838,0.013228214544586558,-0.018838690518477974,0.016293328733942625,-0.0014957011904492834,0.013157876198195417,0.13680137705225173,2,0,0.20376196592885054,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-18,7663.89990234375,0.0030644522939820007,0.08998479993741597,0.14426643967779676,0.14638853607517321,0.02029564239491144,-0.01582735680520353,0.008684042225920452,0.008655070359828487,-0.005696058538868232,0.13334993323356045,2,0,0.21632345516518295,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-21,7684.2001953125,0.0026453182709982315,0.07785905600001253,0.1437938330075402,0.14477492074559037,0.025469262101599055,-0.013220460415211077,-0.013245083303765504,-0.0053135083217684675,0.003437213693731067,0.13137443201818813,2,0,0.2094706983682528,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-22,7767.85009765625,0.010827135289373402,0.08154261295073122,0.14315413352017953,0.14544659025437062,0.024755269980836436,-0.002478416998456856,-0.01744961623248442,-0.0004645123923552319,-0.00578516850758648,0.13419117350582788,2,0,0.19966926082067282,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-23,7795.75,0.0035852800193616474,0.057291868450202614,0.14302419970508146,0.14421202086630816,0.029923704462132994,0.0,0.0034152483530065503,-0.002522828667984811,-0.0012250023856096304,0.13577028230046495,2,0,0.1074133854896396,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-24,7830.60009765625,0.004460434486412979,0.05354211651508218,0.13659236998915084,0.14384058103302322,0.04502747738607282,0.0,0.002042252382741472,-0.003960181105766014,-0.010655442249185465,0.1352493585255931,2,0,0.1740768272600933,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-25,7790.4501953125,-0.005140498238366931,0.09041273809921244,0.13906035960442448,0.14460364605201925,0.037509375393012245,-0.005127308487604565,-0.0339673906881609,0.0033411420130333713,0.009685417818425801,0.1347924672474036,2,0,0.10953797226558613,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-28,7748.7001953125,-0.0053735370867809,0.10978178701588844,0.13404223775822866,0.14546333754030377,0.018045431611212415,-0.010458956059863578,0.007032308433022605,-0.00011654960576701345,0.00015353637167980771,0.1357922998850093,2,0,0.15434823975442943,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-30,7791.39990234375,0.005495436222824779,0.08564016181642929,0.13483991930248826,0.14559925049837721,0.020524670651436816,-0.005006026974130995,-0.03002788831461245,-0.00021648357246684125,-0.006445196117053409,0.135456826735519,2,0,0.1162999693096076,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-07-31,7721.2998046875,-0.009037830441045003,0.10308065964514684,0.13303757698257815,0.1454789939825855,-0.0004983848475330621,-0.013958099201294205,-0.005039643395846616,0.0034976529192281003,-0.010502722472409798,0.14128833577184108,2,0,0.18024260645999252,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-01,7602.60009765625,-0.015492411451246468,0.12104503080882681,0.14393173066263318,0.15005476177607668,-0.014543437272743986,-0.029116542430540182,0.10130250384368011,0.00863071299192808,0.009599567852246693,0.14608027535967077,2,0,0.19262015273181043,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-04,7683.64990234375,0.010604375070276006,0.1693287659840441,0.14831855191982501,0.14009169971500712,-0.008765957280619463,-0.018766147355230522,-0.02628124607008797,0.007207499128558004,-0.004560934234240421,0.15581774705960433,2,0,0.17391526932078574,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-05,7746.5498046875,0.008152875782224456,0.18286781219864826,0.15045128949647826,0.13409090351176675,-0.005213730076523926,-0.010733569831245293,-0.05870444692808763,-0.005032000004985826,-0.002873302253764809,0.14983354282452482,2,0,0.1544675993423932,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-06,7672.0498046875,-0.009663728440738595,0.1855261638845795,0.1336411293654991,0.1337995638414985,0.006408018696011375,-0.02024752777455785,0.025089633423311497,-0.0009360101775368612,0.017679089697721917,0.14755430397210187,2,0,0.14950585328441746,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-07,7649.25,-0.002976225491055473,0.17812088760274825,0.13275009572208757,0.13405908914499004,0.008470665787738918,-0.023159157075398284,-0.011188800369091978,0.005703205473080786,0.003137749911579224,0.14826747345410746,2,0,0.06190510572338535,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-08,7568.5498046875,-0.010606126094877766,0.156673373350949,0.13817735087206703,0.1362175779300197,0.0001056859287766887,-0.03346490558842141,0.03394621857014268,0.0007844474059590656,-0.0014495150620120745,0.14439146367554706,2,0,0.11392265826618965,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-11,7625.9501953125,0.007555452786540684,0.1435142842868528,0.1295360215975078,0.13527148544759157,0.02230013613042292,-0.02613463844297237,-0.04240765324297213,-0.00163294810110437,-0.00030561876889079187,0.14357396748916343,2,0,0.06745726683765975,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-12,7727.0498046875,0.013170203962401317,0.16724909224006196,0.13615528716387057,0.13674539206123923,0.03661046610532259,-0.013223800433857291,-0.03785712378365658,-0.00029444136629774853,0.00022930747277416508,0.1305652065425864,2,0,0.08945588128956694,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-13,7739.5498046875,0.0016163866702800789,0.1461733687420459,0.13293511369791353,0.13674487741548888,0.028286143916093964,-0.011627498765516275,0.02152932116585582,0.0016361631309878,0.003056234604805752,0.13412348982985187,2,0,0.10490947830631586,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-14,7791.7001953125,0.006715568498149693,0.14257242533909917,0.12753465239319842,0.13695643655191003,0.021942748952258118,-0.004967678320770497,-0.0392441826214206,-0.0032669186369080894,0.0008378850891417322,0.13780324563554253,2,0,0.08110908248501428,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-18,7874.25,0.010538852441930757,0.06907787956757849,0.1318692124686479,0.13823330445899779,0.030600265522434666,0.0,0.021180009630523244,-0.00404788013923707,-0.012329760972043524,0.14020374781129089,2,0,0.14239470343298483,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-19,7897.5,0.0029483116130784026,0.07779935942809614,0.13185166361252038,0.13634475023387715,0.03048057785629621,0.0,0.03037035906756369,0.0007733843307100585,-0.0020035259950419437,0.13831542629005786,2,0,0.10511726828287343,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-20,7875.2998046875,-0.0028149992705586158,0.08061860033959989,0.13264548154320796,0.1365117621780391,0.02486916068266609,-0.002811040875276949,-0.01797268172123745,-0.001315324182157629,-0.0013126022731224651,0.1368880997424678,2,0,0.09975451675251902,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-21,7891.10009765625,0.0020043000756100326,0.0800010863330399,0.12778552519253356,0.13579955981612388,0.015866681057244758,-0.0008103706671415134,0.005124428668092484,-0.002173196671629629,-0.015231229990978257,0.13530521456711528,2,0,0.1266645103775186,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-22,7913.2001953125,0.002796721354506815,0.07598201144284007,0.12758700748810825,0.135834719043552,0.015065926346085945,0.0,-0.008011628575723129,-0.0027719620765931374,0.0038470790625015905,0.136492564216082,2,0,0.07637352762430197,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-25,7906.2998046875,-0.0008723905385945585,0.04040742091033532,0.12693135509451872,0.13266931642292026,0.009667165490152785,-0.0008720101166007632,0.012481650346722217,0.0003805861190333548,-0.001016679792455677,0.1429576127588111,2,0,0.08596675220442788,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-26,7904.75,-0.00019604070717704758,0.035844583059797694,0.12522898531885207,0.1326316832272298,0.014671784277149325,-0.0010678606763299126,0.00797676990438978,0.0007772864287240999,0.005088859118077549,0.1426656995574532,2,0,0.0803325403182909,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-27,7936.0498046875,0.0039518011472647885,0.032187619529436474,0.12356632533578088,0.12811851169246466,0.024178198233600012,0.0,-0.060431598702618605,-0.0013550970087439218,-0.0014800002662384015,0.1481126515047711,2,0,0.06877209039635515,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-08-28,7954.35009765625,0.0023033153566771603,0.032529366289039414,0.12260850607528938,0.12753489679820817,0.02091411008995725,0.0,0.0007656412623464615,0.0003309799645700995,0.005304568709186608,0.147602211259728,2,0,0.06795470399743084,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-01,8027.7001953125,0.009179124246061932,0.06384558357134534,0.11977815809201263,0.1284214407197133,0.03968248848969558,0.0,0.03519510703042572,0.001075281642192838,0.0,0.14663226104776564,2,0,0.062269909563916585,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-02,8083.0498046875,0.006871167033558834,0.0586846341773716,0.1015071687089043,0.1277764715388095,0.06319544640778418,0.0,-0.005912780878413737,0.00016522600850277236,-0.019399395473916448,0.14818765381090368,2,0,0.1823525664993775,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-03,8114.60009765625,0.0038956679592612176,0.04366803232694072,0.0976161683189422,0.12490729120938414,0.056086651629071005,0.0,-0.0044609268991254725,0.002561052774024297,0.004114958805977009,0.1464078125078061,2,0,0.1968127179418127,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-04,8095.9501953125,-0.0023009595892862222,0.06994612855558564,0.09696232506031766,0.12391140853138573,0.0451040010629733,-0.0022983144109759435,-0.02315163642032969,-0.00474639914791386,-0.0029947582591305366,0.1493975406206438,2,0,0.15433553452921747,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-05,8086.85009765625,-0.0011246630312058414,0.07882315192203336,0.08736051004331326,0.12397549856460942,0.05406642338470147,-0.00341976186947468,-0.010703390224721665,-0.00033118824252054146,0.0005533738484686523,0.1483602595869091,2,0,0.08304311345892566,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-08,8173.89990234375,0.010706841477297502,0.08638068349681477,0.08919114597597863,0.1251681956900713,0.06858841093489554,0.0,-0.0115919338017344,0.0002981871246476864,-0.010349263035957401,0.1487303217094166,2,0,0.11549955629972575,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-09,8152.9501953125,-0.0025662903013827787,0.08984513459654156,0.07615891667479147,0.12533620239469193,0.07721431525271294,-0.002563000193486986,-0.00234556161537669,-0.00013246704811109566,-0.00470974900113208,0.15378848244235677,2,0,0.11206410166833917,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-10,8094.10009765625,-0.0072444356329288695,0.10618839941192158,0.08398732866651538,0.1225015657569278,0.061389058458775514,-0.009762757758339902,0.013322889752709788,0.00679032527590695,-0.002646814805009612,0.15437632667809748,2,0,0.1040376104177451,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-11,8085.7001953125,-0.001038319750097827,0.10521761418192953,0.07587157058669973,0.12249398640534889,0.046414918978188835,-0.010790407037644334,-0.03170919085345947,0.00016447312687328797,-0.0049054890116103644,0.1541177738009467,2,0,0.09215261621563686,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-12,8105.5,0.002445750076381259,0.10640145266646919,0.07583413238201858,0.12005225232030921,0.047283137204034764,-0.008368086612381642,-0.01198087593611663,0.00016450882164442682,-0.006061095726542787,0.15356498919859732,2,0,0.08658083205322115,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-15,8042.0,-0.007865035124408948,0.06876363132038298,0.08200942974767303,0.11941925339719281,0.03212390087058026,-0.01613671612322165,0.07194829034410533,-0.002664077615819882,0.0030083349039997653,0.14645388674991275,2,0,0.08900533146910329,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-16,7932.89990234375,-0.013659152116613171,0.0998473392979607,0.0913972168372468,0.12298747307877828,0.007448316010254974,-0.02948408995452667,0.001508258200915824,0.005309365802793176,0.0012969970959813004,0.1560676097332008,2,0,0.08080993308833316,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-17,7975.5,0.005355686271897753,0.12311613468773508,0.09268794768445653,0.12292728269967362,0.009876543209876631,-0.024272367500715486,-0.024849392344996835,0.0013613282178726038,-0.0006476091235703141,0.15536191121089696,2,0,0.04050497261914528,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-18,8114.75,0.017309050714381158,0.19117534947745288,0.10921884697044505,0.12716097227113266,0.03040521646807348,-0.0072364358568655085,-0.04787643974446232,-0.002374993111389112,-0.007048017717204091,0.15937978597078456,2,0,0.15545045617202474,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
2014-09-19,8121.4501953125,0.0008253403644005175,0.19059759255528452,0.10922647942260721,0.12537476308251308,0.029191126054105787,-0.006416729793352505,-0.035685286545488526,-0.003579206605862195,-0.008484868041160332,0.16227046069383128,2,0,0.1415390071889204,Normal,volatility_20d,drawdown_60d,volatility_60d,momentum_60d,regime,drawdown_20d,connectedness_60d,mean_abs_correlation_60d,0.18471634643631826,0.08686670040935927,0.08605521912078037,0.07778211741912888,0.07684898131461278,0.0743778385753677,0.0719001945395649,0.0689850535271709
