date,mean_abs_correlation_60d,connectedness_60d
2018-04-23,0.18894841277080845,0.18894841277080845
2018-04-24,0.18136001182245406,0.18136001182245406
2018-04-25,0.18321191912483167,0.18321191912483167
2018-04-26,0.1787139693872715,0.1787139693872715
2018-04-27,0.18115000473126516,0.18115000473126516
2018-04-30,0.17676643780637233,0.17676643780637233
2018-05-02,0.1803374129723049,0.1803374129723049
2018-05-03,0.17893722310267599,0.17893722310267599
2018-05-04,0.16035277532496453,0.16035277532496453
2018-05-07,0.15708649309698228,0.15708649309698228
2018-05-08,0.15387814203524836,0.15387814203524836
2018-05-09,0.1604872427574922,0.1604872427574922
2018-05-10,0.1653963090309081,0.1653963090309081
2018-05-11,0.18540901339582586,0.18540901339582586
2018-05-14,0.1772542692799104,0.1772542692799104
2018-05-15,0.1701701910141371,0.1701701910141371
2018-05-16,0.16836454254982705,0.16836454254982705
2018-05-17,0.16684935295642817,0.16684935295642817
2018-05-18,0.165751855353724,0.165751855353724
2018-05-21,0.16523124742072712,0.16523124742072712
2018-05-22,0.16392567024433025,0.16392567024433025
2018-05-23,0.16667743584924616,0.16667743584924616
2018-05-24,0.1619323730079607,0.1619323730079607
2018-05-25,0.1689726459982176,0.1689726459982176
2018-05-28,0.1695889467006578,0.1695889467006578
2018-05-29,0.17535433991507177,0.17535433991507177
2018-05-30,0.18946301352641054,0.18946301352641054
2018-05-31,0.1936040405226146,0.1936040405226146
2018-06-01,0.1910963859112589,0.1910963859112589
2018-06-04,0.18825681281716805,0.18825681281716805
2018-06-05,0.18462726597555046,0.18462726597555046
2018-06-06,0.18032555214377816,0.18032555214377816
2018-06-07,0.17728806888060364,0.17728806888060364
2018-06-08,0.173975637156715,0.173975637156715
2018-06-11,0.17264105048581327,0.17264105048581327
2018-06-12,0.17517456353117936,0.17517456353117936
2018-06-13,0.17323348357102494,0.17323348357102494
2018-06-14,0.1626060101667985,0.1626060101667985
2018-06-15,0.16220246188371704,0.16220246188371704
2018-06-18,0.16495851578210557,0.16495851578210557
2018-06-19,0.15797263884050172,0.15797263884050172
2018-06-20,0.15659107288377308,0.15659107288377308
2018-06-21,0.15957578578899642,0.15957578578899642
2018-06-22,0.15729040760592872,0.15729040760592872
2018-06-25,0.15150276232354654,0.15150276232354654
2018-06-26,0.16259427487114492,0.16259427487114492
2018-06-27,0.16400142960771652,0.16400142960771652
2018-06-28,0.16602873446586514,0.16602873446586514
2018-06-29,0.17031808152143346,0.17031808152143346
2018-07-02,0.17069461999274504,0.17069461999274504
2018-07-03,0.16662759719908848,0.16662759719908848
2018-07-04,0.16304884568491146,0.16304884568491146
2018-07-05,0.16600753110205752,0.16600753110205752
2018-07-06,0.1696673446023091,0.1696673446023091
2018-07-09,0.17059686978831645,0.17059686978831645
2018-07-10,0.17210511518994526,0.17210511518994526
2018-07-11,0.17291534759875388,0.17291534759875388
2018-07-12,0.1804457092342378,0.1804457092342378
2018-07-13,0.1814485931448442,0.1814485931448442
2018-07-16,0.18782675599371473,0.18782675599371473
2018-07-17,0.18713572010837762,0.18713572010837762
2018-07-18,0.2001174738238121,0.2001174738238121
2018-07-19,0.2008417638544089,0.2008417638544089
2018-07-20,0.19551456765257622,0.19551456765257622
2018-07-23,0.19458550368977037,0.19458550368977037
2018-07-24,0.1954594182049572,0.1954594182049572
2018-07-25,0.18930594788828248,0.18930594788828248
2018-07-26,0.19086095675629042,0.19086095675629042
2018-07-27,0.19697402164634717,0.19697402164634717
2018-07-30,0.19792229846326395,0.19792229846326395
2018-07-31,0.19791124798182244,0.19791124798182244
2018-08-01,0.1972744966077031,0.1972744966077031
2018-08-02,0.19207362717303822,0.19207362717303822
2018-08-03,0.19435016612573253,0.19435016612573253
2018-08-06,0.19311561471173294,0.19311561471173294
2018-08-07,0.20511202137982112,0.20511202137982112
2018-08-08,0.20186542932697743,0.20186542932697743
2018-08-09,0.20405560197747064,0.20405560197747064
2018-08-10,0.19834461898698108,0.19834461898698108
2018-08-13,0.21617923463171868,0.21617923463171868
2018-08-14,0.2238208358408252,0.2238208358408252
2018-08-16,0.2365738953146146,0.2365738953146146
2018-08-17,0.2476893993307425,0.2476893993307425
2018-08-20,0.25591094128236447,0.25591094128236447
2018-08-21,0.25839015055417874,0.25839015055417874
2018-08-23,0.24853240930765957,0.24853240930765957
2018-08-24,0.25161653435529996,0.25161653435529996
2018-08-27,0.26468134122081305,0.26468134122081305
2018-08-28,0.2747044675633429,0.2747044675633429
2018-08-29,0.2791483952688973,0.2791483952688973
2018-08-30,0.28396925837376974,0.28396925837376974
2018-08-31,0.27837117763518016,0.27837117763518016
2018-09-03,0.2730462326746176,0.2730462326746176
2018-09-04,0.27457079873209855,0.27457079873209855
2018-09-05,0.277168338554599,0.277168338554599
2018-09-06,0.276224356203777,0.276224356203777
2018-09-07,0.27755073515069756,0.27755073515069756
2018-09-10,0.2687793450599277,0.2687793450599277
2018-09-11,0.25888489599825953,0.25888489599825953
2018-09-12,0.25779132438924685,0.25779132438924685
2018-09-14,0.2552936142653855,0.2552936142653855
2018-09-17,0.2574272882552299,0.2574272882552299
2018-09-18,0.2438842782449401,0.2438842782449401
2018-09-19,0.23601476271331082,0.23601476271331082
2018-09-21,0.22684879458603874,0.22684879458603874
2018-09-24,0.22715681487278797,0.22715681487278797
2018-09-25,0.22168860926842907,0.22168860926842907
2018-09-26,0.23319583160120844,0.23319583160120844
2018-09-27,0.2297729390631479,0.2297729390631479
2018-09-28,0.22818016069701025,0.22818016069701025
2018-10-01,0.23006149787416508,0.23006149787416508
2018-10-03,0.22469960263420927,0.22469960263420927
2018-10-04,0.24333973233611653,0.24333973233611653
2018-10-05,0.24813659680696756,0.24813659680696756
2018-10-08,0.2462022965390079,0.2462022965390079
2018-10-09,0.24507495625269782,0.24507495625269782
2018-10-10,0.19429916730884822,0.19429916730884822
2018-10-11,0.20800892236544474,0.20800892236544474
2018-10-12,0.228433457446556,0.228433457446556
2018-10-15,0.22267727014059913,0.22267727014059913
2018-10-16,0.22522495495170303,0.22522495495170303
2018-10-17,0.22701080957293204,0.22701080957293204
2018-10-19,0.23833573167131222,0.23833573167131222
2018-10-22,0.2378732958573926,0.2378732958573926
2018-10-23,0.23081515533602617,0.23081515533602617
2018-10-24,0.20872320089110183,0.20872320089110183
2018-10-25,0.20660043438175907,0.20660043438175907
2018-10-26,0.20370160891864475,0.20370160891864475
2018-10-29,0.20113713269127306,0.20113713269127306
2018-10-30,0.19297007041546005,0.19297007041546005
2018-10-31,0.20100159414156593,0.20100159414156593
2018-11-01,0.1951362588911267,0.1951362588911267
2018-11-02,0.20062207535215548,0.20062207535215548
2018-11-05,0.1998474158990724,0.1998474158990724
2018-11-06,0.2005463955561637,0.2005463955561637
2018-11-07,0.20174460632753582,0.20174460632753582
2018-11-09,0.20072625037852293,0.20072625037852293
2018-11-12,0.20362402083857456,0.20362402083857456
2018-11-13,0.1988796070740146,0.1988796070740146
2018-11-14,0.19696310261707603,0.19696310261707603
2018-11-15,0.19856324101630782,0.19856324101630782
2018-11-16,0.20391754640462315,0.20391754640462315
2018-11-19,0.20178327950898256,0.20178327950898256
2018-11-20,0.2066943760454482,0.2066943760454482
2018-11-21,0.20796562977326602,0.20796562977326602
2018-11-22,0.2094815268796626,0.2094815268796626
2018-11-26,0.20571369794631172,0.20571369794631172
2018-11-27,0.2093814963029789,0.2093814963029789
2018-11-28,0.20387118886315697,0.20387118886315697
2018-11-29,0.20071661188825013,0.20071661188825013
2018-11-30,0.20287801670700364,0.20287801670700364
2018-12-03,0.20507989672188257,0.20507989672188257
2018-12-04,0.20683277767239439,0.20683277767239439
2018-12-05,0.20784273254813268,0.20784273254813268
2018-12-06,0.20373891729352883,0.20373891729352883
2018-12-07,0.19307512287757667,0.19307512287757667
2018-12-10,0.18614366029615598,0.18614366029615598
2018-12-11,0.19098495897539675,0.19098495897539675
2018-12-12,0.19369141853172703,0.19369141853172703
2018-12-13,0.19457726499339825,0.19457726499339825
2018-12-14,0.1866155797908514,0.1866155797908514
2018-12-17,0.18208538350427528,0.18208538350427528
2018-12-18,0.18194524802387382,0.18194524802387382
2018-12-19,0.18059319432139728,0.18059319432139728
2018-12-20,0.18312645062330027,0.18312645062330027
2018-12-21,0.18943341989149348,0.18943341989149348
2018-12-24,0.19738894800522194,0.19738894800522194
2018-12-26,0.20485256763218102,0.20485256763218102
2018-12-27,0.20134573589054733,0.20134573589054733
2018-12-28,0.20254702281621392,0.20254702281621392
2018-12-31,0.19864192228148816,0.19864192228148816
2019-01-02,0.2000224857856318,0.2000224857856318
2019-01-03,0.19584153475975322,0.19584153475975322
2019-01-04,0.20193432913617385,0.20193432913617385
2019-01-07,0.2027479669433684,0.2027479669433684
2019-01-08,0.2044082106445768,0.2044082106445768
2019-01-09,0.2267435771764513,0.2267435771764513
2019-01-10,0.21302293845572762,0.21302293845572762
2019-01-11,0.2038825688635567,0.2038825688635567
2019-01-14,0.20781755072241093,0.20781755072241093
2019-01-15,0.20238398382011544,0.20238398382011544
2019-01-16,0.20239529231922887,0.20239529231922887
2019-01-17,0.20142371076079163,0.20142371076079163
2019-01-18,0.19960198802964826,0.19960198802964826
2019-01-21,0.19856029920405582,0.19856029920405582
2019-01-22,0.20084439169031748,0.20084439169031748
2019-01-23,0.2016102796265328,0.2016102796265328
2019-01-24,0.20178742812146502,0.20178742812146502
2019-01-25,0.2000341620084906,0.2000341620084906
2019-01-28,0.20728380954444536,0.20728380954444536
2019-01-29,0.2031288528200114,0.2031288528200114
2019-01-30,0.20678526729981112,0.20678526729981112
2019-01-31,0.2125693412308704,0.2125693412308704
2019-02-01,0.21275807867853772,0.21275807867853772
2019-02-04,0.21503582565666482,0.21503582565666482
2019-02-05,0.2123849663318935,0.2123849663318935
2019-02-06,0.21431249521497864,0.21431249521497864
2019-02-07,0.20992096229223658,0.20992096229223658
2019-02-08,0.2183690200433254,0.2183690200433254
2019-02-11,0.21754360837195916,0.21754360837195916
2019-02-12,0.2155429388201115,0.2155429388201115
2019-02-14,0.20951298882232555,0.20951298882232555
2019-02-15,0.2071991326404912,0.2071991326404912
2019-02-18,0.1998739134105125,0.1998739134105125
2019-02-19,0.2023297762818368,0.2023297762818368
2019-02-20,0.20573369125039703,0.20573369125039703
2019-02-21,0.20213809723303916,0.20213809723303916
2019-02-22,0.20351877616514238,0.20351877616514238
2019-02-25,0.20346698807431604,0.20346698807431604
2019-02-26,0.20487264297840355,0.20487264297840355
2019-02-27,0.20377633502419795,0.20377633502419795
2019-02-28,0.20622580792960385,0.20622580792960385
2019-03-01,0.22032637368253327,0.22032637368253327
2019-03-05,0.21562376363812297,0.21562376363812297
2019-03-06,0.21466110006398378,0.21466110006398378
2019-03-07,0.22298851521335236,0.22298851521335236
2019-03-08,0.2351164160278587,0.2351164160278587
2019-03-11,0.23201380195052773,0.23201380195052773
2019-03-12,0.22953881871098156,0.22953881871098156
2019-03-13,0.228569659946686,0.228569659946686
2019-03-14,0.22627259124740307,0.22627259124740307
2019-03-15,0.2326506792072664,0.2326506792072664
2019-03-18,0.2336517400628464,0.2336517400628464
2019-03-19,0.23491151291768725,0.23491151291768725
2019-03-20,0.22538781710636457,0.22538781710636457
2019-03-22,0.23245996608779912,0.23245996608779912
2019-03-25,0.20937569658668406,0.20937569658668406
2019-03-26,0.20323311980940315,0.20323311980940315
2019-03-27,0.20500346669552383,0.20500346669552383
2019-03-28,0.21088324297570904,0.21088324297570904
2019-04-01,0.20925760505549457,0.20925760505549457
2019-04-02,0.21497463193746877,0.21497463193746877
2019-04-03,0.214352154139773,0.214352154139773
2019-04-04,0.19308132311684953,0.19308132311684953
2019-04-05,0.19834862160276204,0.19834862160276204
2019-04-08,0.19816869725736388,0.19816869725736388
2019-04-09,0.1935477632214717,0.1935477632214717
2019-04-10,0.18943758008179948,0.18943758008179948
2019-04-11,0.19565339837198947,0.19565339837198947
2019-04-12,0.19443339390239345,0.19443339390239345
2019-04-15,0.1995166201534616,0.1995166201534616
2019-04-16,0.1927251352433094,0.1927251352433094
2019-04-18,0.1928013486303376,0.1928013486303376
2019-04-22,0.1946049858132146,0.1946049858132146
2019-04-23,0.19319339352551507,0.19319339352551507
2019-04-24,0.1870126790685906,0.1870126790685906
2019-04-25,0.19114354479970275,0.19114354479970275
2019-04-26,0.1854758528787476,0.1854758528787476
2019-04-30,0.18756365815602594,0.18756365815602594
2019-05-02,0.19246610906871003,0.19246610906871003
2019-05-03,0.1928262991756559,0.1928262991756559
2019-05-06,0.19448947540695766,0.19448947540695766
2019-05-07,0.1970722967140396,0.1970722967140396
2019-05-08,0.19725793540987552,0.19725793540987552
2019-05-09,0.1967027393445259,0.1967027393445259
2019-05-10,0.19765620869905434,0.19765620869905434
2019-05-13,0.20979300212353902,0.20979300212353902
2019-05-14,0.21135139173860368,0.21135139173860368
2019-05-15,0.20775081101696116,0.20775081101696116
2019-05-16,0.2118516481740318,0.2118516481740318
2019-05-17,0.21221478925455028,0.21221478925455028
2019-05-20,0.210123322999089,0.210123322999089
2019-05-21,0.20210080121099003,0.20210080121099003
2019-05-22,0.199299764990077,0.199299764990077
2019-05-23,0.21259147273433007,0.21259147273433007
2019-05-24,0.21277055124372582,0.21277055124372582
2019-05-27,0.21720026214274032,0.21720026214274032
2019-05-28,0.2141955018572673,0.2141955018572673
2019-05-29,0.2200165940826293,0.2200165940826293
2019-05-30,0.2153746004518075,0.2153746004518075
2019-05-31,0.2208448592054906,0.2208448592054906
2019-06-03,0.21928386425044227,0.21928386425044227
2019-06-04,0.21836436181584945,0.21836436181584945
2019-06-06,0.21339551463205753,0.21339551463205753
2019-06-07,0.20920414064638784,0.20920414064638784
2019-06-10,0.20971541731991247,0.20971541731991247
2019-06-11,0.21023420870038229,0.21023420870038229
2019-06-12,0.20546895214483257,0.20546895214483257
2019-06-13,0.20536161657537386,0.20536161657537386
2019-06-14,0.20853797477296238,0.20853797477296238
2019-06-17,0.20843564263547973,0.20843564263547973
2019-06-18,0.20822536222216312,0.20822536222216312
2019-06-19,0.20684217455781664,0.20684217455781664
2019-06-20,0.17881379130139147,0.17881379130139147
2019-06-21,0.17840305699311465,0.17840305699311465
2019-06-24,0.1685735304667601,0.1685735304667601
2019-06-25,0.16620617276305066,0.16620617276305066
2019-06-26,0.16314315303609198,0.16314315303609198
2019-06-27,0.16643788620952027,0.16643788620952027
2019-06-28,0.16346297274608734,0.16346297274608734
2019-07-01,0.15535008628935693,0.15535008628935693
2019-07-02,0.14802631779531245,0.14802631779531245
2019-07-03,0.14465900859087175,0.14465900859087175
2019-07-04,0.14477029241376926,0.14477029241376926
2019-07-05,0.14137654258860388,0.14137654258860388
2019-07-08,0.1478991026911723,0.1478991026911723
2019-07-09,0.14972291465225832,0.14972291465225832
2019-07-10,0.14895261532080134,0.14895261532080134
2019-07-11,0.14556822372127987,0.14556822372127987
2019-07-12,0.14285885146855679,0.14285885146855679
2019-07-15,0.14272888391208163,0.14272888391208163
2019-07-16,0.1475048312060436,0.1475048312060436
2019-07-17,0.14547099715173112,0.14547099715173112
2019-07-18,0.1396855541417933,0.1396855541417933
2019-07-19,0.13921605067535497,0.13921605067535497
2019-07-22,0.1416805787644449,0.1416805787644449
2019-07-23,0.1462164010007195,0.1462164010007195
2019-07-24,0.14299589148103573,0.14299589148103573
2019-07-25,0.1404642440934324,0.1404642440934324
2019-07-26,0.13944952603970034,0.13944952603970034
2019-07-29,0.14433565687013722,0.14433565687013722
2019-07-30,0.14470810881925864,0.14470810881925864
